cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation
6674,59.166.0.7,149.171.126.2,*,80,*,*,FIN,25.88888888888889,6.573421981221795
6675,59.166.0.7,149.171.126.3,*,111,*,*,CON,12.0,3.3166247903554
6676,59.166.0.7,149.171.126.3,*,143,*,*,FIN,6.666666666666667,2.23606797749979
6677,59.166.0.7,149.171.126.3,*,21,*,*,FIN,6.333333333333333,2.357022603955158
6678,59.166.0.7,149.171.126.3,*,22,*,*,FIN,7.333333333333333,4.521553322083512
6679,59.166.0.7,149.171.126.3,*,25,*,*,FIN,9.722222222222221,3.1056499687497077
6680,59.166.0.7,149.171.126.3,*,5190,*,*,FIN,14.5,5.449260908090605
6681,59.166.0.7,149.171.126.3,*,53,*,*,CON,50.666666666666664,6.557438524302
6682,59.166.0.7,149.171.126.3,*,6881,*,*,FIN,22.72222222222222,21.8982636438893
6683,59.166.0.7,149.171.126.3,*,80,*,*,FIN,29.444444444444443,4.536545702798579
6684,59.166.0.7,149.171.126.4,*,111,*,*,CON,12.166666666666666,2.891558595482912
6685,59.166.0.7,149.171.126.4,*,143,*,*,FIN,5.333333333333333,2.494438257849294
6686,59.166.0.7,149.171.126.4,*,21,*,*,FIN,5.611111111111111,2.2395160411940416
6687,59.166.0.7,149.171.126.4,*,22,*,*,FIN,6.444444444444445,3.654863156310784
6688,59.166.0.7,149.171.126.4,*,25,*,*,FIN,11.722222222222221,3.228442272392808
6689,59.166.0.7,149.171.126.4,*,5190,*,*,FIN,15.333333333333334,5.477225575051661
6690,59.166.0.7,149.171.126.4,*,53,*,*,CON,50.05555555555556,8.87863992476214
6691,59.166.0.7,149.171.126.4,*,6881,*,*,FIN,15.666666666666666,13.43709624716425
6692,59.166.0.7,149.171.126.4,*,80,*,*,FIN,27.22222222222222,3.4889596595794625
6693,59.166.0.7,149.171.126.5,*,111,*,*,CON,11.88888888888889,3.177855476905576
6694,59.166.0.7,149.171.126.5,*,143,*,*,FIN,5.888888888888889,2.5361582690029616
6695,59.166.0.7,149.171.126.5,*,21,*,*,FIN,5.777777777777778,1.9594657876164887
6696,59.166.0.7,149.171.126.5,*,22,*,*,FIN,6.833333333333333,2.5873624493766707
6697,59.166.0.7,149.171.126.5,*,25,*,*,FIN,10.055555555555555,2.120592742665813
6698,59.166.0.7,149.171.126.5,*,5190,*,*,FIN,16.27777777777778,5.886005583449191
6699,59.166.0.7,149.171.126.5,*,53,*,*,CON,51.666666666666664,7.2033942616581035
6700,59.166.0.7,149.171.126.5,*,6881,*,*,FIN,14.055555555555555,11.625987280524331
6701,59.166.0.7,149.171.126.5,*,80,*,*,FIN,27.11111111111111,5.526591162420395
6702,59.166.0.7,149.171.126.6,*,111,*,*,CON,11.5,3.593976442141304
6703,59.166.0.7,149.171.126.6,*,143,*,*,FIN,6.0,2.2852182001336816
6704,59.166.0.7,149.171.126.6,*,21,*,*,FIN,5.722222222222222,1.8500917561496348
6705,59.166.0.7,149.171.126.6,*,22,*,*,FIN,6.611111111111111,3.561193446786077
6706,59.166.0.7,149.171.126.6,*,25,*,*,FIN,10.055555555555555,3.00873214756689
6707,59.166.0.7,149.171.126.6,*,5190,*,*,FIN,14.222222222222221,3.552081636254618
6708,59.166.0.7,149.171.126.6,*,53,*,*,CON,52.111111111111114,6.8790251965173805
6709,59.166.0.7,149.171.126.6,*,80,*,*,FIN,25.333333333333332,5.0
6710,59.166.0.7,149.171.126.6,*,6881,*,*,FIN,18.444444444444443,14.020707789322914
6711,59.166.0.7,149.171.126.7,*,111,*,*,CON,10.722222222222221,2.534332161768232
6712,59.166.0.7,149.171.126.7,*,143,*,*,FIN,6.0,2.3570226039551585
6713,59.166.0.7,149.171.126.7,*,21,*,*,FIN,5.722222222222222,2.328699101681632
6714,59.166.0.7,149.171.126.7,*,22,*,*,FIN,5.888888888888889,3.0711722135745005
6715,59.166.0.7,149.171.126.7,*,25,*,*,FIN,10.555555555555555,3.235604395235786
6716,59.166.0.7,149.171.126.7,*,5190,*,*,FIN,16.11111111111111,3.857012212824396
6717,59.166.0.7,149.171.126.7,*,53,*,*,CON,49.55555555555556,7.783331350622318
6718,59.166.0.7,149.171.126.7,*,6881,*,*,FIN,16.444444444444443,15.181209958447619
6719,59.166.0.7,149.171.126.7,*,80,*,*,FIN,26.944444444444443,5.410609148517817
6720,59.166.0.7,149.171.126.8,*,111,*,*,CON,10.777777777777779,2.7599427440831605
6721,59.166.0.7,149.171.126.8,*,143,*,*,FIN,6.166666666666667,2.1921577396609844
6722,59.166.0.7,149.171.126.8,*,21,*,*,FIN,5.277777777777778,1.6263645742560497
6723,59.166.0.7,149.171.126.8,*,22,*,*,FIN,5.0,3.366501646120693
6724,59.166.0.7,149.171.126.8,*,25,*,*,FIN,10.333333333333334,3.214550253664319
6725,59.166.0.7,149.171.126.8,*,5190,*,*,FIN,14.722222222222221,6.126495786114926
6726,59.166.0.7,149.171.126.8,*,53,*,*,CON,49.333333333333336,4.96655480858378
6727,59.166.0.7,149.171.126.8,*,6881,*,*,FIN,18.333333333333332,17.603661235347857
6728,59.166.0.7,149.171.126.8,*,80,*,*,FIN,24.166666666666668,5.619905100029121
6729,59.166.0.7,149.171.126.9,*,111,*,*,CON,10.277777777777779,4.3691539424515025
6730,59.166.0.7,149.171.126.9,*,143,*,*,FIN,6.5,2.1666666666666665
6731,59.166.0.7,149.171.126.9,*,21,*,*,FIN,6.666666666666667,2.8674417556808756
6732,59.166.0.7,149.171.126.9,*,22,*,*,FIN,5.888888888888889,3.212629398844658
6733,59.166.0.7,149.171.126.9,*,25,*,*,FIN,10.333333333333334,3.9015666369065416
6734,59.166.0.7,149.171.126.9,*,5190,*,*,FIN,14.88888888888889,4.026149095998542
6735,59.166.0.7,149.171.126.9,*,53,*,*,CON,46.388888888888886,5.089628767174903
6736,59.166.0.7,149.171.126.9,*,80,*,*,FIN,26.27777777777778,5.61550982701339
6737,59.166.0.7,149.171.126.9,*,6881,*,*,FIN,18.166666666666668,15.170329228098145
6738,59.166.0.8,149.171.126.0,*,111,*,*,CON,10.5,4.179978734661484
6739,59.166.0.8,149.171.126.0,*,143,*,*,FIN,6.777777777777778,2.3465235646603193
6740,59.166.0.8,149.171.126.0,*,21,*,*,FIN,6.222222222222222,2.719386277893426
6741,59.166.0.8,149.171.126.0,*,22,*,*,FIN,6.722222222222222,3.8987969021161666
6742,59.166.0.8,149.171.126.0,*,25,*,*,FIN,11.944444444444445,2.460176647276059
6743,59.166.0.8,149.171.126.0,*,5190,*,*,FIN,17.333333333333332,5.270462766947299
6744,59.166.0.8,149.171.126.0,*,53,*,*,CON,49.27777777777778,9.77982933022837
6745,59.166.0.8,149.171.126.0,*,80,*,*,FIN,28.27777777777778,5.299953412327273
6746,59.166.0.8,149.171.126.0,*,6881,*,*,FIN,15.333333333333334,11.352924243950934
6747,59.166.0.8,149.171.126.1,*,111,*,*,CON,12.277777777777779,4.147362690186454
6748,59.166.0.8,149.171.126.1,*,143,*,*,FIN,7.277777777777778,2.8442057191489343
6749,59.166.0.8,149.171.126.1,*,21,*,*,FIN,6.5,2.4324199198877374
6750,59.166.0.8,149.171.126.1,*,22,*,*,FIN,5.833333333333333,2.967415635794143
6751,59.166.0.8,149.171.126.1,*,25,*,*,FIN,10.055555555555555,3.47166662221511
6752,59.166.0.8,149.171.126.1,*,5190,*,*,FIN,15.222222222222221,4.708804466759354
6753,59.166.0.8,149.171.126.1,*,53,*,*,CON,51.388888888888886,6.600832345569837
6754,59.166.0.8,149.171.126.1,*,80,*,*,FIN,26.22222222222222,6.7622773576457496
6755,59.166.0.8,149.171.126.1,*,6881,*,*,FIN,16.055555555555557,13.218136623687515
6756,59.166.0.8,149.171.126.2,*,111,*,*,CON,10.722222222222221,2.9212926278077576
6757,59.166.0.8,149.171.126.2,*,143,*,*,FIN,6.277777777777778,2.328699101681632
6758,59.166.0.8,149.171.126.2,*,21,*,*,FIN,5.333333333333333,1.2909944487358056
6759,59.166.0.8,149.171.126.2,*,22,*,*,FIN,7.055555555555555,3.256996268244412
6760,59.166.0.8,149.171.126.2,*,25,*,*,FIN,11.11111111111111,2.7261875880856214
6761,59.166.0.8,149.171.126.2,*,5190,*,*,FIN,15.055555555555555,5.939250066971813
6762,59.166.0.8,149.171.126.2,*,53,*,*,CON,52.666666666666664,7.859884081701064
6763,59.166.0.8,149.171.126.2,*,6881,*,*,FIN,20.444444444444443,22.556650219742345
6764,59.166.0.8,149.171.126.2,*,80,*,*,FIN,25.055555555555557,5.461707325880822
6765,59.166.0.8,149.171.126.3,*,111,*,*,CON,12.333333333333334,3.929942040850532
6766,59.166.0.8,149.171.126.3,*,143,*,*,FIN,6.555555555555555,1.7708197167232473
6767,59.166.0.8,149.171.126.3,*,21,*,*,FIN,6.055555555555555,3.407055134769325
6768,59.166.0.8,149.171.126.3,*,22,*,*,FIN,5.944444444444445,3.6889056224520065
6769,59.166.0.8,149.171.126.3,*,25,*,*,FIN,10.11111111111111,3.264095738126307
6770,59.166.0.8,149.171.126.3,*,5190,*,*,FIN,16.944444444444443,5.582434974714312
6771,59.166.0.8,149.171.126.3,*,53,*,*,CON,50.888888888888886,8.614515456089789
6772,59.166.0.8,149.171.126.3,*,6881,*,*,FIN,15.666666666666666,18.01542548916221
6773,59.166.0.8,149.171.126.3,*,80,*,*,FIN,24.944444444444443,4.636476418601405
6774,59.166.0.8,149.171.126.4,*,111,*,*,CON,11.666666666666666,3.6514837167011076
6775,59.166.0.8,149.171.126.4,*,143,*,*,FIN,6.777777777777778,1.8425693279752222
6776,59.166.0.8,149.171.126.4,*,21,*,*,FIN,5.555555555555555,2.454524670486058
6777,59.166.0.8,149.171.126.4,*,22,*,*,FIN,5.333333333333333,3.5433819375782165
6778,59.166.0.8,149.171.126.4,*,25,*,*,FIN,9.944444444444445,3.4395125982586903
6779,59.166.0.8,149.171.126.4,*,5190,*,*,FIN,15.5,5.610010893235612
6780,59.166.0.8,149.171.126.4,*,53,*,*,CON,50.27777777777778,5.194073070503379
6781,59.166.0.8,149.171.126.4,*,6881,*,*,FIN,17.0,11.532562594670797
6782,59.166.0.8,149.171.126.4,*,80,*,*,FIN,28.11111111111111,6.598727898356107
6783,59.166.0.8,149.171.126.5,*,111,*,*,CON,12.11111111111111,3.264095738126307
6784,59.166.0.8,149.171.126.5,*,143,*,*,FIN,6.388888888888889,2.8894230275435207
6785,59.166.0.8,149.171.126.5,*,21,*,*,FIN,5.166666666666667,2.140872096444188
6786,59.166.0.8,149.171.126.5,*,22,*,*,FIN,6.888888888888889,4.094561282819618
6787,59.166.0.8,149.171.126.5,*,25,*,*,FIN,11.277777777777779,2.88300683229536
6788,59.166.0.8,149.171.126.5,*,5190,*,*,FIN,14.38888888888889,4.4364511453899835
6789,59.166.0.8,149.171.126.5,*,53,*,*,CON,50.388888888888886,8.446819841342585
6790,59.166.0.8,149.171.126.5,*,6881,*,*,FIN,15.055555555555555,11.721168989018791
6791,59.166.0.8,149.171.126.5,*,80,*,*,FIN,26.11111111111111,5.258737584977436
6792,59.166.0.8,149.171.126.6,*,111,*,*,CON,11.11111111111111,2.6434171674156266
6793,59.166.0.8,149.171.126.6,*,143,*,*,FIN,5.833333333333333,1.8929694486000912
6794,59.166.0.8,149.171.126.6,*,21,*,*,FIN,5.666666666666667,2.3333333333333335
6795,59.166.0.8,149.171.126.6,*,22,*,*,FIN,6.111111111111111,3.3646675399392714
6796,59.166.0.8,149.171.126.6,*,25,*,*,FIN,11.166666666666666,3.7006005518624194
6797,59.166.0.8,149.171.126.6,*,5190,*,*,FIN,15.055555555555555,5.179792168956226
6798,59.166.0.8,149.171.126.6,*,53,*,*,CON,48.833333333333336,7.440504761849905
6799,59.166.0.8,149.171.126.6,*,6881,*,*,FIN,18.88888888888889,19.246612656917893
6800,59.166.0.8,149.171.126.6,*,80,*,*,FIN,25.944444444444443,5.071403730967309
6801,59.166.0.8,149.171.126.7,*,111,*,*,CON,10.88888888888889,3.494263376336975
6802,59.166.0.8,149.171.126.7,*,143,*,*,FIN,5.777777777777778,2.2986845406196887
6803,59.166.0.8,149.171.126.7,*,21,*,*,FIN,5.0,2.788866755113585
6804,59.166.0.8,149.171.126.7,*,22,*,*,FIN,5.722222222222222,3.884521356980742
6805,59.166.0.8,149.171.126.7,*,25,*,*,FIN,11.0,2.886751345948129
6806,59.166.0.8,149.171.126.7,*,5190,*,*,FIN,15.944444444444445,5.038432540893626
6807,59.166.0.8,149.171.126.7,*,53,*,*,CON,48.166666666666664,8.616843969807045
6808,59.166.0.8,149.171.126.7,*,6881,*,*,FIN,13.777777777777779,12.843310215203502
6809,59.166.0.8,149.171.126.7,*,80,*,*,FIN,24.555555555555557,4.1126123385159445
6810,59.166.0.8,149.171.126.8,*,111,*,*,CON,9.5,3.435921354681384
6811,59.166.0.8,149.171.126.8,*,143,*,*,FIN,5.944444444444445,2.344549760667688
6812,59.166.0.8,149.171.126.8,*,21,*,*,FIN,5.777777777777778,2.75994274408316
6813,59.166.0.8,149.171.126.8,*,22,*,*,FIN,5.944444444444445,3.8797511693151754
6814,59.166.0.8,149.171.126.8,*,25,*,*,FIN,10.5,1.707825127659933
6815,59.166.0.8,149.171.126.8,*,5190,*,*,FIN,15.722222222222221,4.793578523580103
6816,59.166.0.8,149.171.126.8,*,53,*,*,CON,47.833333333333336,5.469613027140646
6817,59.166.0.8,149.171.126.8,*,80,*,*,FIN,26.5,6.335525936249404
6818,59.166.0.8,149.171.126.8,*,6881,*,*,FIN,10.722222222222221,11.302927622501445
6819,59.166.0.8,149.171.126.9,*,111,*,*,CON,11.722222222222221,3.245604815328562
6820,59.166.0.8,149.171.126.9,*,143,*,*,FIN,7.611111111111111,2.7716599296147604
6821,59.166.0.8,149.171.126.9,*,21,*,*,FIN,5.388888888888889,2.946540134705804
6822,59.166.0.8,149.171.126.9,*,22,*,*,FIN,6.166666666666667,2.362907813126304
6823,59.166.0.8,149.171.126.9,*,25,*,*,FIN,10.444444444444445,2.793290019994785
6824,59.166.0.8,149.171.126.9,*,5190,*,*,FIN,16.77777777777778,5.855249833891287
6825,59.166.0.8,149.171.126.9,*,53,*,*,CON,48.94444444444444,8.044820433202293
6826,59.166.0.8,149.171.126.9,*,80,*,*,FIN,25.77777777777778,5.740262823595329
6827,59.166.0.8,149.171.126.9,*,6881,*,*,FIN,14.38888888888889,10.863490787898954
6828,59.166.0.9,149.171.126.0,*,111,*,*,CON,11.88888888888889,3.494263376336975
6829,59.166.0.9,149.171.126.0,*,143,*,*,FIN,6.888888888888889,2.601044424604361
6830,59.166.0.9,149.171.126.0,*,21,*,*,FIN,6.0,1.6666666666666667
6831,59.166.0.9,149.171.126.0,*,22,*,*,FIN,5.833333333333333,2.544056253745625
6832,59.166.0.9,149.171.126.0,*,25,*,*,FIN,11.444444444444445,3.593547028621384
6833,59.166.0.9,149.171.126.0,*,5190,*,*,FIN,16.666666666666668,6.691619966628243
6834,59.166.0.9,149.171.126.0,*,53,*,*,CON,53.611111111111114,6.210554536780189
6835,59.166.0.9,149.171.126.0,*,6881,*,*,FIN,17.61111111111111,14.360976788540103
6836,59.166.0.9,149.171.126.0,*,80,*,*,FIN,25.166666666666668,3.905124837953327
6837,59.166.0.9,149.171.126.1,*,111,*,*,CON,11.38888888888889,2.452637783849346
6838,59.166.0.9,149.171.126.1,*,143,*,*,FIN,6.944444444444445,2.738049228967024
6839,59.166.0.9,149.171.126.1,*,21,*,*,FIN,6.388888888888889,1.975935471530971
6840,59.166.0.9,149.171.126.1,*,22,*,*,FIN,6.666666666666667,3.8729833462074166
6841,59.166.0.9,149.171.126.1,*,25,*,*,FIN,11.5,4.536885862938733
6842,59.166.0.9,149.171.126.1,*,5190,*,*,FIN,16.444444444444443,4.6930471293206395
6843,59.166.0.9,149.171.126.1,*,53,*,*,CON,50.05555555555556,7.442163829769927
6844,59.166.0.9,149.171.126.1,*,6881,*,*,FIN,18.0,12.165525060596439
6845,59.166.0.9,149.171.126.1,*,80,*,*,FIN,26.77777777777778,5.370242654930921
6846,59.166.0.9,149.171.126.2,*,111,*,*,CON,10.444444444444445,2.9101779674908435
6847,59.166.0.9,149.171.126.2,*,143,*,*,FIN,6.222222222222222,2.9355210696939795
6848,59.166.0.9,149.171.126.2,*,21,*,*,FIN,6.0,1.7950549357115013
6849,59.166.0.9,149.171.126.2,*,22,*,*,FIN,6.888888888888889,4.175176495123542
6850,59.166.0.9,149.171.126.2,*,25,*,*,FIN,12.055555555555555,3.535097393318452
6851,59.166.0.9,149.171.126.2,*,5190,*,*,FIN,15.944444444444445,4.313701970623147
6852,59.166.0.9,149.171.126.2,*,53,*,*,CON,50.166666666666664,7.357913351548039
6853,59.166.0.9,149.171.126.2,*,80,*,*,FIN,27.77777777777778,8.003857094867556
6854,59.166.0.9,149.171.126.2,*,6881,*,*,FIN,17.77777777777778,17.871627282606223
6855,59.166.0.9,149.171.126.3,*,111,*,*,CON,12.5,3.320809807528546
6856,59.166.0.9,149.171.126.3,*,143,*,*,FIN,5.277777777777778,2.4901038701127742
6857,59.166.0.9,149.171.126.3,*,21,*,*,FIN,5.833333333333333,2.0069324297987157
6858,59.166.0.9,149.171.126.3,*,22,*,*,FIN,6.0,3.1446603773522015
6859,59.166.0.9,149.171.126.3,*,25,*,*,FIN,12.11111111111111,4.012326685615065
6860,59.166.0.9,149.171.126.3,*,5190,*,*,FIN,16.22222222222222,4.130584510098023
6861,59.166.0.9,149.171.126.3,*,53,*,*,CON,52.833333333333336,6.8170537787391865
6862,59.166.0.9,149.171.126.3,*,80,*,*,FIN,26.0,4.955356249106169
6863,59.166.0.9,149.171.126.3,*,6881,*,*,FIN,16.88888888888889,12.08253509496197
6864,59.166.0.9,149.171.126.4,*,111,*,*,CON,12.055555555555555,3.8365525934710103
6865,59.166.0.9,149.171.126.4,*,143,*,*,FIN,6.111111111111111,1.9116278371205837
6866,59.166.0.9,149.171.126.4,*,21,*,*,FIN,6.611111111111111,2.6063786901644224
6867,59.166.0.9,149.171.126.4,*,22,*,*,FIN,5.777777777777778,3.2584173996922625
6868,59.166.0.9,149.171.126.4,*,25,*,*,FIN,10.38888888888889,2.5849755831404093
6869,59.166.0.9,149.171.126.4,*,5190,*,*,FIN,15.833333333333334,6.103277807866851
6870,59.166.0.9,149.171.126.4,*,53,*,*,CON,53.27777777777778,7.014315168564257
6871,59.166.0.9,149.171.126.4,*,6881,*,*,FIN,21.0,14.832396974191326
6872,59.166.0.9,149.171.126.4,*,80,*,*,FIN,27.944444444444443,5.275438077883224
6873,59.166.0.9,149.171.126.5,*,111,*,*,CON,11.444444444444445,3.546864377669415
6874,59.166.0.9,149.171.126.5,*,143,*,*,FIN,7.388888888888889,3.093701287183523
6875,59.166.0.9,149.171.126.5,*,21,*,*,FIN,6.888888888888889,2.401131420552701
6876,59.166.0.9,149.171.126.5,*,22,*,*,FIN,6.611111111111111,3.0210169165161163
6877,59.166.0.9,149.171.126.5,*,25,*,*,FIN,11.11111111111111,4.532461789860252
6878,59.166.0.9,149.171.126.5,*,5190,*,*,FIN,15.222222222222221,5.370242654930921
6879,59.166.0.9,149.171.126.5,*,53,*,*,CON,51.0,8.246211251235321
6880,59.166.0.9,149.171.126.5,*,80,*,*,FIN,26.0,4.14996653266291
6881,59.166.0.9,149.171.126.5,*,6881,*,*,FIN,21.055555555555557,16.473791381134333
6882,59.166.0.9,149.171.126.6,*,111,*,*,CON,11.833333333333334,3.562926387738658
6883,59.166.0.9,149.171.126.6,*,143,*,*,FIN,6.833333333333333,2.6925824035672523
6884,59.166.0.9,149.171.126.6,*,21,*,*,FIN,7.222222222222222,2.0427529234278037
6885,59.166.0.9,149.171.126.6,*,22,*,*,FIN,5.333333333333333,2.5385910352879693
6886,59.166.0.9,149.171.126.6,*,25,*,*,FIN,10.88888888888889,3.034777840832814
6887,59.166.0.9,149.171.126.6,*,5190,*,*,FIN,15.666666666666666,5.4873592110514435
6888,59.166.0.9,149.171.126.6,*,53,*,*,CON,52.666666666666664,9.938701010583715
6889,59.166.0.9,149.171.126.6,*,6881,*,*,FIN,16.444444444444443,14.55343496002928
6890,59.166.0.9,149.171.126.6,*,80,*,*,FIN,25.5,4.890466917040404
6891,59.166.0.9,149.171.126.7,*,111,*,*,CON,10.833333333333334,2.8722813232690143
6892,59.166.0.9,149.171.126.7,*,143,*,*,FIN,6.388888888888889,2.6902888917340557
6893,59.166.0.9,149.171.126.7,*,21,*,*,FIN,6.166666666666667,3.1490739379485304
6894,59.166.0.9,149.171.126.7,*,22,*,*,FIN,5.833333333333333,2.8528737947706153
6895,59.166.0.9,149.171.126.7,*,25,*,*,FIN,11.0,3.681787005729087
6896,59.166.0.9,149.171.126.7,*,5190,*,*,FIN,15.166666666666666,5.134307266916454
6897,59.166.0.9,149.171.126.7,*,53,*,*,CON,50.72222222222222,6.8944869727401725
6898,59.166.0.9,149.171.126.7,*,6881,*,*,FIN,19.555555555555557,13.893332622449687
6899,59.166.0.9,149.171.126.7,*,80,*,*,FIN,25.77777777777778,4.98392477600129
6900,59.166.0.9,149.171.126.8,*,111,*,*,CON,12.055555555555555,3.00873214756689
6901,59.166.0.9,149.171.126.8,*,143,*,*,FIN,6.333333333333333,2.494438257849294
6902,59.166.0.9,149.171.126.8,*,21,*,*,FIN,5.666666666666667,2.260776661041756
6903,59.166.0.9,149.171.126.8,*,22,*,*,FIN,6.0,2.7284509239574835
6904,59.166.0.9,149.171.126.8,*,25,*,*,FIN,10.722222222222221,3.069664396342512
6905,59.166.0.9,149.171.126.8,*,5190,*,*,FIN,15.0,5.08811250749125
6906,59.166.0.9,149.171.126.8,*,53,*,*,CON,52.166666666666664,6.7679801680823175
6907,59.166.0.9,149.171.126.8,*,80,*,*,FIN,28.88888888888889,6.479788138588148
6908,59.166.0.9,149.171.126.8,*,6881,*,*,FIN,15.833333333333334,10.965856099730654
6909,59.166.0.9,149.171.126.9,*,111,*,*,CON,10.555555555555555,2.543449587168799
6910,59.166.0.9,149.171.126.9,*,143,*,*,FIN,7.055555555555555,2.482655885722703
6911,59.166.0.9,149.171.126.9,*,21,*,*,FIN,5.722222222222222,2.764970475139845
6912,59.166.0.9,149.171.126.9,*,22,*,*,FIN,6.166666666666667,3.547299442298794
6913,59.166.0.9,149.171.126.9,*,25,*,*,FIN,12.222222222222221,4.0077086215269855
6914,59.166.0.9,149.171.126.9,*,5190,*,*,FIN,15.88888888888889,4.771313456351975
6915,59.166.0.9,149.171.126.9,*,53,*,*,CON,48.94444444444444,7.905498945686282
6916,59.166.0.9,149.171.126.9,*,6881,*,*,FIN,17.77777777777778,15.385980471251367
6917,59.166.0.9,149.171.126.9,*,80,*,*,FIN,26.333333333333332,5.436502143433364
6918,10.40.170.2,10.40.170.2,*,*,unknown,arp,*,19.333333333333332,2.1343747458109497
6919,10.40.182.1,10.40.182.3,*,*,unknown,arp,*,15.61111111111111,1.8600743380870228
6920,10.40.182.1,224.0.0.5,*,*,unknown,ospf,*,20.555555555555557,2.1140330656044943
6921,10.40.182.3,10.40.182.3,*,*,unknown,arp,*,19.333333333333332,2.1343747458109497
6922,10.40.182.6,10.40.182.255,*,*,unknown,udp,*,100.0,28.284271247461902
6923,10.40.85.1,10.40.85.30,*,*,unknown,arp,*,16.11111111111111,1.594744454934147
6924,10.40.85.1,224.0.0.5,*,*,unknown,ospf,*,20.555555555555557,2.1140330656044943
6925,10.40.85.10,10.40.198.10,*,*,dns,udp,*,7.222222222222222,9.258962958222071
6926,10.40.85.10,10.40.85.1,*,*,unknown,arp,*,7.444444444444445,0.8314794192830981
6927,10.40.85.10,192.168.241.50,*,*,unknown,icmp,*,6.722222222222222,0.558326423395605
6928,10.40.85.30,10.40.85.1,*,*,unknown,arp,*,19.72222222222222,1.7258027296676741
6929,175.45.176.0,149.171.126.15,*,*,unknown,tcp,*,19.22222222222222,37.46191481662937
6930,175.45.176.3,149.171.126.19,*,*,unknown,tcp,*,23.11111111111111,46.2912145359125
6931,59.166.0.0,149.171.126.0,*,*,dns,udp,*,53.333333333333336,9.16515138991168
6932,59.166.0.0,149.171.126.0,*,*,ftp,tcp,*,5.944444444444445,2.172357199557461
6933,59.166.0.0,149.171.126.0,*,*,http,tcp,*,25.22222222222222,4.939135726865082
6934,59.166.0.0,149.171.126.0,*,*,smtp,tcp,*,9.0,2.4720661623652207
6935,59.166.0.0,149.171.126.0,*,*,ssh,tcp,*,7.944444444444445,3.9506992661246723
6936,59.166.0.0,149.171.126.0,*,*,unknown,tcp,*,139.33333333333334,16.431676725154983
6937,59.166.0.0,149.171.126.0,*,*,unknown,udp,*,25.0,6.446359868604572
6938,59.166.0.0,149.171.126.1,*,*,dns,udp,*,54.72222222222222,8.886978961476638
6939,59.166.0.0,149.171.126.1,*,*,ftp,tcp,*,5.833333333333333,2.5221243250702594
6940,59.166.0.0,149.171.126.1,*,*,http,tcp,*,31.61111111111111,6.019771949250873
6941,59.166.0.0,149.171.126.1,*,*,smtp,tcp,*,11.944444444444445,2.6764865489879788
6942,59.166.0.0,149.171.126.1,*,*,ssh,tcp,*,6.555555555555555,3.9471821485181358
6943,59.166.0.0,149.171.126.1,*,*,unknown,tcp,*,140.83333333333334,19.771612647092464
6944,59.166.0.0,149.171.126.1,*,*,unknown,udp,*,23.833333333333332,6.618576550554927
6945,59.166.0.0,149.171.126.2,*,*,dns,udp,*,52.611111111111114,9.644450844851947
6946,59.166.0.0,149.171.126.2,*,*,ftp,tcp,*,5.388888888888889,2.312739810722072
6947,59.166.0.0,149.171.126.2,*,*,http,tcp,*,29.555555555555557,5.0135618545237675
